contigName	contigLen	totalAvgDepth	R1Dec2019.sorted.bam	R1Dec2019.sorted.bam-var	R1Feb2020.sorted.bam	R1Feb2020.sorted.bam-var	R1Jan2020.sorted.bam	R1Jan2020.sorted.bam-var	R1July2020.sorted.bam	R1July2020.sorted.bam-var	R1Mar2020.sorted.bam	R1Mar2020.sorted.bam-var	R1Nov2019.sorted.bam	R1Nov2019.sorted.bam-var	R1Sept2020.sorted.bam	R1Sept2020.sorted.bam-var	R2Dec2019.sorted.bam	R2Dec2019.sorted.bam-var	R2Feb2020.sorted.bam	R2Feb2020.sorted.bam-var	R2Jan2020.sorted.bam	R2Jan2020.sorted.bam-var	R2July2020.sorted.bam	R2July2020.sorted.bam-var	R2Mar2020.sorted.bam	R2Mar2020.sorted.bam-var	R2Nov2019.sorted.bam	R2Nov2019.sorted.bam-var	R2Sept2020.sorted.bam	R2Sept2020.sorted.bam-var
contig_3382	111590	57.8493	0.30306	7.37007	1.77015	5.88783	0.466978	5.46147	10.4485	112.112	1.73344	3.80094	0.206254	5.51947	6.63517	29.1994	0.449955	10.1878	6.28407	41.63	0.546213	3.78353	12.8303	119.749	2.55292	5.69903	0.622057	39.2546	13.0002	81.8385
contig_1216	3037	99.6848	3.44752	34.9576	5.97021	12.511	2.68237	25.6578	13.3114	42.8654	1.21025	0.787721	1.24073	2.21686	24.6339	48.4264	0.104607	0.0936997	11.4527	27.893	4.03949	23.2311	22.168	140.315	2.21961	2.4653	2.28784	5.4698	4.91618	13.8404
contig_226	2559	299.088	11.7945	602.105	51.0349	11741.6	24.3603	2632.65	22.1362	1812.52	24.3329	2694.13	1.8792	17.2558	6.43213	161.495	13.2777	928.964	25.0876	2115.31	35.8086	6032.01	31.455	3482.48	29.3944	3967.95	2.56538	23.7989	19.5289	1129.89
contig_1257	60644	928.581	127.882	9077.96	27.5824	537.257	37.6587	1274.6	3.79935	28.0113	5.17539	20.4644	196.394	23706.7	3.11186	9.63279	150.021	17150.8	3.72265	19.5622	40.857	994.116	5.14025	50.9188	5.74946	26.9383	316.282	85003.1	5.20463	20.4428
contig_2636	18686	267.401	0.894745	9.34204	45.6279	231.158	3.04478	46.2034	41.2209	207.041	3.70344	6.69761	0.572076	1.70958	64.1911	397.76	2.74876	49.8117	18.1288	88.1436	1.59058	17.2791	60.6909	345.052	3.37133	7.59206	2.19659	12.7494	19.4192	65.8352
contig_1810	1647	144.917	0	0	0	0	0	0	38.0848	1026.94	7.66266	9.69698	0	0	7.48898	9.02681	0.00734803	0.00729903	33.513	271.255	3.09753	10.1964	25.4275	384.504	19.2652	67.8033	0	0	10.3701	32.7412
contig_2643	19686	28.2799	0.0473485	0.137015	0	0	0	0	5.87976	17.2395	0.39266	0.672147	0.201167	0.427202	1.7393	3.45637	0	0	3.13606	9.62681	0.0770885	0.373811	8.80308	28.9759	0.925317	2.16877	0.550061	2.75547	6.52805	21.987
contig_2675	6863	22.3277	0.115746	0.377102	2.10174	8.38416	0.933115	12.2879	3.11277	9.36696	1.57024	2.631	0	0	1.66379	3.25871	0.00148965	0.00148742	3.03918	10.5491	1.68732	10.4571	3.18695	11.5705	1.5032	3.04804	0.00163861	0.00163628	3.41055	7.21384
contig_1054	1564	565.837	8.4215	39.0267	8.60184	48.8828	2.65629	10.9334	111.315	1088.2	13.0877	36.8261	5.45403	43.4711	109.945	426.86	6.61386	75.7454	75.5658	468.734	8.00849	41.8755	65.1733	206.503	19.1902	50.9241	21.6047	224.764	110.2	907.681
contig_3179	7246	201.167	0.00169109	0.00168847	0.0848365	0.162503	0	0	51.7001	919.701	12.9171	27.9409	0	0	10.5327	23.3475	0.00155017	0.001548	48.3144	404.224	3.07469	13.4781	31.5972	270.559	29.0113	79.1848	0	0	13.9317	64.6906
contig_1508	1646	274.059	2.72794	23.4156	47.2192	271.777	6.53743	95.4248	46.2106	315.348	3.28209	3.29696	0.503342	0.802652	59.8844	377.558	0	0	18.1243	75.8429	2.20455	7.17423	65.6905	437.69	2.45455	4.40866	0.604947	0.863905	18.6156	72.7665
contig_3331	1303	8667.1	812.801	162772	1307.57	407106	1235.71	280702	144.193	13026.4	616.176	68695.5	592.807	65676.5	63.4631	734.866	889.531	218779	137.78	6659.06	1196.18	268531	278.382	40101.1	604.803	70968.5	668.467	197876	119.239	4701.65
contig_550	11051	275.547	4.50234	30.1167	6.48087	24.7188	1.46464	13.5297	53.3678	561.386	8.17072	18.0636	4.71535	12.062	47.2946	436.264	6.9279	106.23	35.1737	311.651	4.27117	13.0791	33.5467	214.369	10.8745	29.5219	11.7276	75.9561	47.029	563.79
contig_2323	3095	60.0886	2.55246	24.1341	2.14839	5.41032	1.70968	9.0685	8.01426	19.0305	5.43735	9.74553	0.818676	2.57583	2.95756	6.22554	0	0	4.3966	10.2598	1.06553	4.4331	8.40441	31.837	7.51375	17.105	0.58472	1.75242	14.4852	28.6201
contig_454	15691	26.7639	0.518371	3.78845	2.86462	9.95687	1.53446	26.0456	2.50319	7.86174	1.75053	3.74601	0.0193681	0.0189906	4.64931	8.94821	0.467151	9.34404	2.17566	10.2364	1.54771	6.67811	2.93128	8.23765	1.65125	2.70575	0.358535	3.17672	3.79242	8.60166
contig_2365	8164	52.2991	0.375468	2.43092	1.24133	2.74676	0.812578	7.34536	8.10357	62.7768	3.86948	7.72526	0.532194	1.07337	2.18767	10.4567	1.87784	24.3696	5.26029	32.8211	1.46306	7.25339	7.12353	30.4953	6.82356	14.6465	0.726728	2.69909	11.9018	52.2172
contig_771	5333	71.6336	0.0582674	0.113172	0	0	0.264712	2.29285	10.8794	60.4032	10.7698	25.7763	0	0	6.35231	13.1785	0	0	11.5877	54.0016	0	0	10.9956	38.3398	9.56377	21.2149	0.118464	0.279288	11.0436	37.8433
contig_146	41723	564.295	41.0202	1153.52	27.6993	1050.72	24.6483	725.778	57.0508	2627.88	17.0129	561.485	38.6211	916.829	42.5466	1354.48	58.2773	2439.21	34.8659	974.904	24.9252	584.195	41.8805	1073.48	20.6021	767.654	93.7407	5078.1	41.4043	1080.8
contig_1859	3362	940.573	124.291	3009.57	34.7765	260.258	40.4788	756.74	2.8269	7.27633	8.34745	25.5229	179.466	9442.22	5.15162	10.8376	190.715	6690.27	4.08997	16.7462	36.5458	425.902	9.66345	47.259	7.69707	19.5153	290.37	23145.5	6.15349	18.0552
contig_1788	29064	1069.8	145.453	5843.19	27.2464	268.647	48.2053	980.3	3.12136	13.1872	4.98523	12.9366	227.808	11990.3	2.83932	7.33546	173.005	9467.45	3.67441	15.8313	45.5642	635.639	5.07643	26.834	5.06855	13.3573	372.486	44653.3	5.26392	17.7614
contig_1921	38938	42.4813	0.000309374	0.0003092	0.00776013	0.0129084	0.000257812	0.000257703	1.64283	4.7202	0.0310921	0.0576145	0.00886872	0.0147157	0.602068	1.15716	0.00144375	0.00144325	0.815458	3.02779	0.0119367	0.0195098	26.0981	339.899	0.0697381	0.159298	0.0313241	0.123466	13.1601	75.5119
contig_2826	14144	636.256	0.000786051	0.000785561	0.184079	1.11669	0.280049	6.46848	144.146	11823.7	0.0645277	0.0746516	0.000714592	0.000714142	73.5998	1485.5	0.188581	1.48987	149.292	8384.74	0.108475	0.871343	131.693	9127.58	0.222167	0.650811	0	0	136.476	6224.09
contig_1294	5442	163.783	2.18273	12.81	10.0435	218.723	6.28496	158.705	22.7213	493.691	13.452	132.512	5.88605	56.2301	17.0234	310.071	4.9367	87.3008	22.369	307.455	6.47279	101.956	16.867	148.314	15.0353	109.719	7.35998	147.798	13.148	74.823
contig_1478	1144	996.264	139.546	5909.71	27.2948	316.787	47.2163	1655.58	4.2002	8.85714	3.62777	7.72436	179.342	13839.5	4.27565	13.8272	160.348	6690.29	2.25352	9.05337	44.6127	908.046	6.4326	36.7415	5.5171	16.4253	362.018	65998.8	9.57847	29.39
contig_3539	16257	72.0147	0.000682933	0.00068223	2.28689	6.70253	0.00558763	0.0103995	3.15049	15.0754	7.28975	32.8356	0	0	3.2792	10.4599	0.0278761	0.0516855	2.22798	10.2527	0.000620848	0.000620194	32.9776	638.734	9.31104	47.5067	0	0	11.4569	78.8053
contig_1337	10701	33.5335	0	0	0.971567	2.52826	0.171737	1.00099	1.17515	4.32696	3.20406	8.06909	0.0156383	0.0153949	2.1669	5.18814	0	0	1.08085	3.60691	0.0427448	0.0651876	14.9934	112.82	4.26614	7.29817	0.128803	0.575167	5.31656	20.7904
contig_1281	1049	2761.32	0	0	0	0	4.14905	24.8597	99.1858	10864.8	0	0	2.00111	2.65146	1338.07	1.51752e+06	0.175751	0.145025	144.368	19476.9	1.84761	4.24512	74.6852	6090.51	0.295884	0.504784	2.31368	5.39148	1094.23	1.1987e+06
contig_1910	33982	45.4161	0.548357	2.72627	3.92451	25.9506	1.7432	22.8082	9.00845	77.3743	2.05217	6.01185	0.59624	1.56659	2.35221	4.62524	2.13195	39.2516	3.91041	25.2643	2.37027	15.1819	9.00053	45.9344	2.78367	9.33393	1.35614	7.86442	3.63795	18.5246
contig_3336	21583	203.027	0.957309	5.46834	0.727803	1.937	0.527551	5.35321	8.59852	29.5343	1.0217	1.38459	0.0571549	0.109929	0.887323	1.9959	0.2882	2.10605	5.03397	14.772	0.539868	4.33993	146.409	1512.38	2.73746	4.59713	0.119255	0.30166	35.1213	144.283
contig_1221	858	3665.58	0.125706	0.110058	6.08757	20.4479	0.0141243	0.0139444	874.965	53261.6	6.74859	17.3511	0	0	459.126	13849.6	0	0	731.332	29125	0.254237	0.444465	786.319	38262	19.685	36.6942	0.847458	1.09128	780.078	45280.9
contig_438	3894	71.8478	0.0806624	0.0741713	2.07906	4.57758	0	0	20.024	59.29	3.48584	4.80192	0.00267094	0.0026641	7.62206	14.6313	0.0544872	0.106029	10.8595	29.7441	0.259081	0.336282	10.6426	53.7524	5.52698	8.50584	0.120994	0.348443	11.0897	22.5753
contig_2752	6610	377.28	71.7167	878.533	10.008	41.7436	32.7892	561.997	0.112074	0.138546	1.51749	1.22446	79.3347	524.662	0.280186	0.243205	80.2892	2002.22	0.297368	0.638726	28.7799	202.997	0.482972	0.937151	1.32895	2.80587	68.9085	1975.84	1.43483	2.85421
contig_2415	11849	2223.41	82.8933	5306.36	390.612	106793	257.393	45926.6	145.69	9966.85	227.452	41055.9	18.7982	1932.65	28.9194	499.85	110.643	8232.93	126.604	5381.52	289.616	53858.2	201.081	32238.4	276.496	49894.5	23.0475	2531.8	44.1698	10917.2
contig_1185	569	119790	479.809	8988.93	3204.95	315870	1439.66	79517.2	24865.3	1.78147e+07	1480.91	59541.1	311.181	2956.96	21289.7	1.13645e+07	570.124	13234.6	20109	1.02612e+07	1688.91	74335	22626.2	1.50631e+07	1847.21	104062	643.983	19054.8	19233.2	9.96049e+06
contig_2763	6186	17.0474	0.0018224	0.00181902	1.44317	2.82509	0	0	2.06693	4.78773	1.23791	1.84098	0	0	0.725315	0.628772	0	0	3.18058	11.6868	0.748675	3.68613	2.47714	5.36607	1.58847	2.08521	0	0	3.57737	8.52371
contig_2438	8733	39.851	0	0	0.732494	2.02853	0	0	1.50204	3.66691	3.89351	7.13574	0	0	2.21659	3.20538	0.0012816	0.00128015	1.25492	5.71359	0	0	19.7914	82.6627	5.15309	15.4406	0	0	5.3056	13.5669
contig_2256	3396	0.0964264	0	0	0.00369686	0.00368422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0927295	0.0841626
contig_690	11238	40.5556	0.00225469	0.00224979	0.836129	2.36206	0	0	0.941108	2.95159	4.2399	6.43042	0.000992064	0.000991145	3.41513	5.9086	0	0	1.01957	2.13331	0	0	17.2718	107.085	5.18588	7.45174	0.00829726	0.0152704	7.63456	22.5814
contig_2142	26705	118.029	2.5434	59.1908	1.89976	7.47976	1.09757	30.5725	19.7416	135.087	9.2865	22.2094	2.45419	60.2738	9.18772	29.8432	4.06696	159.786	13.2849	54.7588	0.817774	6.9662	21.7707	117.281	11.135	30.7684	5.55635	256.98	15.1869	53.4757
contig_3187	22088	39.1493	0.206126	1.97869	0.0480901	0.112714	0.0481812	0.335043	1.38937	3.7758	0.0615826	0.0634375	0.0137205	0.0135292	0.508889	1.12996	0.0348254	0.170375	1.19646	5.14339	0.112043	0.859108	23.2287	179.124	0.0206491	0.0339909	0.0286261	0.104425	12.252	53.3245
contig_758	4967	229.817	7.12103	106.975	23.6911	129.411	4.61366	103.201	35.2923	241.01	27.6255	138.363	6.28815	16.1555	6.14407	21.8016	11.8395	254.371	25.1773	239.043	3.27444	17.4021	27.7567	181.369	27.7764	109.46	14.7569	65.8244	8.46004	25.9213
contig_1440	1294	3114.7	133.101	3058.25	632.961	37241.1	429.448	13269.8	180.103	5757.48	301.343	8316.98	24.2605	96.3118	25.3934	65.6036	156.401	4380.9	137.413	1869.43	442.402	15627.8	231.084	6797.25	375.187	13376.4	31.132	142.437	14.4764	84.4652
contig_377	43988	185.722	1.93049	12.4612	9.89587	34.0921	7.60064	94.7948	27.2798	257.279	7.42871	19.8819	0.09729	0.130772	30.0038	150.854	4.63244	74.0898	24.94	169.328	7.7376	41.982	25.2983	164.765	8.53905	20.6723	0.26712	1.73761	30.0707	166.464
contig_1719	8996	89.0242	10.2215	195.841	1.76441	10.2729	1.64865	15.2206	1.487	2.39036	0.102193	0.138573	11.0909	200.351	7.81257	19.0277	17.123	682.244	2.25831	5.67215	3.41544	32.059	0.80251	1.48338	0.272666	1.03945	23.9798	1586.75	7.04533	28.1024
contig_829	3231	325.002	0.523207	1.70802	2.22493	4.17895	34.4226	519.157	52.187	407.8	14.568	56.694	0	0	43.7004	505.178	11.4047	122.891	48.4502	645.617	35.5362	375.899	45.9682	400.744	18.2821	49.4956	0	0	17.7342	107.706
contig_229	1794	148.001	4.61131	19.1287	7.27981	13.0611	5.3236	66.8416	16.5967	108.289	7.08273	11.9372	0.269465	0.379574	25.3352	91.9335	1.73844	6.86638	20.1624	103.77	7.75304	37.2961	17.3942	36.2877	8.45742	15.0103	0	0	25.9964	87.844
contig_2452	7923	576.286	1.64094	35.9033	11.2749	1556.78	6.56362	570.369	117.055	73173.9	15.6875	322.376	0.927698	11.6956	69.3371	47520.9	2.586	75.552	118.77	89429.4	8.63759	538.307	86.3935	45938.7	24.7801	568.419	1.59359	29.5467	111.039	126539
contig_3036	8901	13.416	0	0	0.471832	0.873235	0.702205	5.81989	1.42887	4.09559	2.56736	3.74269	0	0	0.378242	0.794731	0	0	0.576277	2.23417	0.82322	6.63135	0.416981	0.854754	1.58348	1.62809	0.00159982	0.00159748	4.46589	9.80487
contig_2538	3343	438.264	69.2509	1002.26	14.4773	62.0353	30.3974	456.673	0.397119	0.819694	1.74444	3.23348	96.2718	1130.85	0.470717	0.501727	93.202	3640.89	0.283119	0.414183	32.4904	310.213	0.954901	3.05746	2.40965	3.47507	93.7717	3668.41	2.14219	4.02048
contig_3508	18956	922.824	91.6156	1470.79	59.6617	458.73	44.7313	829.766	27.4738	161.777	15.4109	39.4922	133.67	1736.35	23.2707	84.7305	107.888	2533.94	25.3651	151.306	46.6236	429.184	49.8946	334.119	17.5449	63.1479	255.316	7554.44	24.3586	123.27
contig_3543	5763	233.738	0	0	3.24354	17.6842	24.7233	908.943	38.7092	1099.54	11.0832	93.7401	0.107607	0.203681	37.5788	802.681	3.70497	84.9908	36.307	883.734	23.354	412.169	33.9186	804.661	9.60413	64.398	0	0	11.4035	103.349
contig_1792	2475	33.1394	0	0	2.47871	5.88046	2.97763	38.5072	8.14452	28.0538	2.1557	2.33632	0.0649462	0.0607534	2.04129	4.26934	0.517849	3.71814	1.29548	1.30463	0.68172	4.15345	5.84602	9.2646	2.02366	2.60572	0.582366	2.66509	4.32946	7.58161
contig_2049	5220	188.648	0.708284	3.32379	0.564694	1.15528	0	0	7.54024	18.6473	0.702564	1.16068	0	0	1.06824	2.88332	0.266272	2.31827	5.09527	19.4127	0.238264	1.07948	139.523	1307.91	2.6497	2.48647	0.00650888	0.00646743	30.2848	108.774
contig_2543	2713	3138.68	187.177	3505.65	565.776	33111.2	440.096	16134.1	137.214	3102.67	292.759	5855.36	26.1057	102.252	43.1892	160.425	209.146	5810.68	138.472	2408.47	511.892	27134	179.545	3077.36	358.021	10308.9	34.1432	204.323	15.1405	51.9589
contig_1345	3816	44.9795	0	0	1.16421	4.32283	0	0	1.94872	11.32	4.21358	9.20643	0	0	2.36307	4.50906	0	0	1.61538	5.68556	0.00381888	0.00380522	19.5087	119.195	7.54801	20.4844	0	0	6.61402	15.2789
contig_3565	99323	442.158	0.360501	2.44012	20.6909	68.9751	11.7196	169.491	114.27	1192.55	14.2959	29.0274	1.065	2.40793	44.6058	162.743	0.498452	7.04012	73.5875	560.44	15.1605	82.4232	77.995	553.49	19.4582	46.8277	2.85539	12.4758	45.5947	203.957
contig_2048	2334	673.167	62.696	501.183	42.8736	129.374	77.0847	1136.84	6.32601	19.332	8.26694	11.9576	81.9505	107.038	2.75229	4.55657	75.7665	1177.33	6.80449	27.1871	66.3237	473.332	6.43681	13.5095	10.4904	26.6101	223.228	1879.48	2.16712	6.97387
contig_3155	5155	566.953	54.2478	688.098	35.9433	241.054	64.0651	1280.02	4.64655	33.759	8.28871	19.3601	84.1542	1209.24	3.9966	9.07058	77.6563	2216.39	5.03137	19.2921	58.9469	611.821	3.36004	13.3609	10.969	30.8077	153.809	6897.7	1.83856	7.6223
contig_782	15408	34.1947	0.000655394	0.000654725	0.0197929	0.0194032	0	0	2.06619	6.98208	0.0395203	0.0379655	0.0395203	0.0442568	0.285293	0.483627	0	0	0.780246	2.2841	0.0989645	0.485056	20.3297	99.6373	0	0	0.0401756	0.147532	10.4946	41.0231
contig_1380	5164	198.707	5.88991	42.9424	5.43917	26.2043	5.48963	113.857	36.8083	542.149	1.63881	4.13185	6.28042	37.209	44.5427	3590.84	5.11667	78.4333	18.1412	132.805	7.1771	68.4436	19.3767	147.234	1.76845	2.75879	14.3929	170.719	26.645	264.863
contig_3166	3762	827.04	90.9776	1717.85	67.1401	891.33	65.6564	1227.33	8.64258	42.1525	10.7536	43.5545	96.4668	1579.21	4.36323	10.9637	124.225	4789.71	5.41362	39.2056	77.4084	1342.67	5.65033	18.5063	13.8513	52.7354	253.98	16579.8	2.5108	7.02167
contig_2374	4000	270.262	0.50987	2.36827	4.6252	37.5473	6.10286	87.1702	55.3457	806.37	3.76364	6.97783	0	0	37.6174	457.737	0	0	62.3062	807.064	26.9382	142.114	58.2052	638.125	9.06156	27.6653	0.00519481	0.00516898	5.78052	17.0432
contig_1146	11549	49.0633	1.50838	8.71389	33.5459	180.711	5.46829	83.6715	0	0	0	0	0.00087727	0.000876618	0	0	0.0404421	0.114925	0	0	1.51004	5.63937	1.98456	6.09717	0.11887	0.248834	0.00114045	0.00113917	4.88473	14.7685
contig_1488	14031	12.4185	0	0	0.627621	1.33512	1.06635	10.7464	0.53937	1.12504	2.2221	3.53424	0	0	0.382105	0.497218	0.00230531	0.0023004	0.130754	0.217841	0.498523	2.33106	0.39003	0.940047	1.61948	2.75773	0	0	4.93985	12.0906
contig_1945	8362	368.905	0	0	21.4051	59.2997	11.3825	248.638	112.487	1204.67	23.2963	61.105	0.0197272	0.0193477	12.7395	18.5398	1.18534	22.8057	66.775	561.891	8.52143	44.4749	76.1364	514.536	30.1536	81.4699	0.566853	2.58918	4.23612	10.9857
contig_1386	2859	103.037	0.0391288	0.0767527	7.36877	36.4813	4.96493	72.1726	10.2588	86.1955	12.1694	80.345	0.0107051	0.0105943	0.778516	1.05139	0.211148	1.18587	15.4068	180.738	2.82392	17.405	22.2351	339.156	11.0705	56.6566	0.11148	0.0990864	15.5873	162.094
contig_2823	2540	26.2351	0	0	3.81674	7.43895	1.01088	14.4084	1.76695	3.3952	0.894979	0.839113	0.251046	0.439253	5.25649	8.26782	1.18452	21.1109	1.18494	5.48275	1.47322	6.16064	2.92469	16.3426	2.20418	4.05122	0.251883	0.440498	4.01464	10.2981
contig_1996	1108	2027.61	8.32046	49.5747	45.8278	368.72	12.6211	309.774	435.242	24592.9	23.999	104.831	1.4144	3.07467	292.265	4030.73	3.55532	15.5304	410.493	14067.7	20.477	104.395	360.082	12472.8	34.5407	367.968	1.41545	1.17518	377.358	10603.1
contig_2603	2855	63.3608	2.45434	10.8432	49.1726	143.699	3.44769	32.5683	0	0	0	0	0	0	0	0	0	0	0.0584104	0.113454	1.278	4.74217	2.12643	2.84346	0	0	0	0	4.82329	9.13151
contig_1150	39813	34.1559	0.200766	1.1405	2.585	8.26982	1.21471	15.5929	7.18771	34.1834	1.49489	2.78292	0.263898	0.574596	1.96405	4.65077	0.502206	5.44083	3.32748	15.0025	1.33328	6.90148	7.39871	29.914	2.12299	4.15793	1.23024	5.63029	3.32995	9.1267
contig_210	176	38.0769	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	8	0	0	0	5	0	0	0	0	0	14.0769	1.03385
contig_1649	2496	3.19437	0	0	0.0639386	0.0598764	0.630861	3.90035	0.386189	0.648238	0	0	0	0	0.12873	0.112206	0	0	0	0	0.965473	6.34391	0.257459	0.448823	0.513214	0.380411	0.00639386	0.00635573	0.242114	0.252655
contig_1321	26206	24.7679	0	0	1.55707	3.97881	1.05592	13.0478	6.83819	23.2938	0.288341	0.355794	0	0	4.12799	8.04568	0.104314	0.940027	3.73492	11.492	0.225706	1.63641	3.28312	9.18734	0.35109	0.645421	0.034848	0.102495	3.16641	7.79351
contig_2766	2675	53.421	0	0	0	0	0	0	7.10416	44.3021	7.68119	29.5027	0.00475248	0.00473187	5.33822	25.6325	0	0	11.4943	107.533	2.76396	13.1685	3.75089	24.0317	12.343	96.3413	0	0	2.94059	9.97967
contig_1492	18759	12234.4	428.673	21474.8	1971.8	516818	1076.86	100281	803.937	276081	1167.18	132609	233.735	5413.64	232.668	6212.65	454.165	27104.6	667.39	74550.4	1098.27	123896	1412.84	694746	1286.55	203658	380.868	32004.4	1019.49	192398
contig_3575	37316	368.802	0.857181	9.96224	4.92977	14.86	27.3126	391.041	66.1187	1070.55	17.2455	50.1	0.331028	9.87364	56.6683	560.841	5.02699	68.8731	55.1111	649.57	34.1625	347.045	62.1381	874.716	18.7542	56.5452	0.142577	2.15388	20.0038	81.8522
contig_2589	5262	266.04	0	0	45.188	262.396	6.87578	85.6576	43.3504	279.129	3.63498	4.25643	0	0	67.0139	689.164	0.00195618	0.00195273	23.1839	169.752	0.709116	3.51044	54.4926	345.876	1.33529	1.58201	0	0	20.2543	68.4212
contig_152	1992	617.03	0	0	0.71987	4.43858	0.724213	7.28294	69.3757	7153.6	3.1949	55.3422	0	0	224.17	10325.1	0	0	77.0434	3629.84	1.63844	5.18597	32.7508	1573.24	4.38056	105.858	0	0	203.032	15331.4
contig_1787	37171	365.895	0.849734	6.38957	4.19602	11.8457	30.367	494.147	64.9601	728.54	16.5837	41.5053	0.000567246	0.000566711	55.7716	324.662	5.06164	83.9933	56.0447	383.18	35.6466	229.284	60.5696	521.791	16.6905	45.9896	0.0252289	0.073253	19.1276	64.4111
contig_2463	4971	3727.78	197.227	2105.6	698.157	21584.4	521.352	9642.48	175.584	5965.27	360.714	2958.38	29.1661	68.8823	49.9566	171.065	234.437	4611.95	171.483	2234.38	558.9	11169.7	244.323	7544.2	427.884	6599.48	38.7992	272.911	19.7978	73.1085
contig_423	252738	977.855	8.66947	94.5757	37.9563	980.925	5.83215	96.1432	267.565	5623	53.1334	865.805	8.52412	50.7915	89.7233	525.555	12.9852	265.601	185.636	2467.41	8.13648	79.0046	155.562	1682.12	48.0328	766.131	21.3646	322.002	74.734	416.846
contig_1142	9411	83.2702	0.00118778	0.00118616	3.33603	14.5808	1.70046	24.2273	15.9955	145.41	0.503941	1.48648	0	0	7.12428	35.1291	0.114135	0.786151	6.5724	47.804	1.04179	4.94495	30.8512	454.302	1.16974	2.98744	0	0	14.8595	131.612
contig_2373	9207	80.0554	0.996908	8.55344	0.217622	0.570461	0	0	2.97582	10.3792	0.715137	1.05929	0	0	0.299326	0.499028	0.14486	1.02117	3.26422	11.3377	1.2322	6.55091	58.4369	548.306	1.04428	1.71176	0	0	10.7282	36.76
contig_2498	4119	33.4563	0	0	0.540942	1.70397	0	0	0.642983	1.43479	2.66969	4.08166	0	0	1.81935	4.57443	0	0	0.569917	1.08535	0	0	17.6604	95.5203	3.78483	5.26512	0	0	5.7682	12.5606
contig_977	5059	338.182	2.30047	21.0541	4.04645	7.332	35.0167	612.076	61.9305	1620.91	16.7562	32.1478	0	0	49.5162	180.01	3.28051	31.4596	51.1878	415.737	32.78	215.453	52.1583	1101.61	15.2793	26.4764	0	0	13.9299	64.1589
contig_2756	2215	23.0794	0.00726392	0.00721436	0	0	0	0	0.709927	1.30002	0.00581114	0.00577986	0.146247	0.271232	0.0731235	0.0678072	0	0	0.296852	0.796043	0	0	15.6044	291.054	0	0	0	0	6.23584	39.0609
contig_3464	9859	125.999	12.1268	883.25	37.7079	144.011	11.6254	355.016	0.603976	3.92254	1.1547	9.91477	11.3551	932.073	0.633742	5.35308	9.90596	783.501	0.191369	1.16819	11.4475	691.457	2.05067	5.271	1.52014	16.9732	21.6506	3682.48	4.02544	8.76494
contig_1198	2593	8.1932	0.00450266	0.00448413	1.92509	30.5382	0.123618	0.108378	0	0	0	0	0.00409333	0.00407843	0	0	0	0	0	0	0.234957	0.414854	3.03357	10.9556	0	0	0	0	2.86738	7.07907
contig_205	3059	2044.59	2.95428	15.3813	19.6985	104.598	10.6868	87.8569	354.223	26976.5	23.6886	110.496	1.53524	3.22549	385.858	14796.1	4.85768	45.7948	376.908	15918.1	10.4833	36.8366	309.626	13770.9	41.4297	228.137	1.58508	5.48081	501.055	28458.4
contig_2445	3879	162.975	1.89863	26.2216	15.5331	768.666	10.0678	501.922	18.2609	833.117	8.15768	118.38	1.01394	4.32238	24.1732	728.052	3.58166	91.2933	21.4178	940.244	11.9606	368.317	12.9962	464.935	10.0177	173.598	1.2864	7.6044	22.6095	513.743
contig_1270	4175	48.7366	2.66981	23.5423	24.1819	384.18	1.4959	10.2263	1.72422	51.8272	0.110807	0.258104	0	0	3.2713	113.762	0.0496894	0.0939544	2.59006	61.7888	0.781366	3.05846	3.59652	53.054	0.508571	2.92409	0.103851	0.194498	7.65267	149.611
contig_3424	10817	75.0049	0	0	0	0	0	0	9.37527	56.8443	10.2908	25.6483	0.00224993	0.00224539	5.20278	9.99008	0	0	17.5212	123.541	2.36421	12.9778	6.05456	19.1648	19.6999	99.8351	0.000937471	0.000936707	4.49292	17.4742
contig_1443	4438	39.1777	0	0	0.0699627	0.0650793	0	0	2.54711	5.66469	0	0	0	0	0.474347	0.870885	0	0	0.945662	1.8391	0	0	23.7854	103.494	0	0	0	0	11.3552	27.7289
